
0.95691879929,0.979307595006,0.917323977766,0.932396907606,0.820735234805,0.928983288879,0.968579127807,0.858115203378,0.955334086258,0.91978922414,0.915861166729,0.941096262064,train:,0.553475935829,0.618578653181,0.79798597833,0.802921411238,0.648265214165,0.561864061864,0.824238690371,0.643222271256,0.76522556391,0.642165019086,0.774379884472,0.716159319608,10,0,10,(1, 1, 1, 0, 0, 0, 0, 0)
0.900682575561,0.942321611998,0.889827177716,0.879748546836,0.756429231704,0.884960926309,0.958180801302,0.8539810438,0.952950117391,0.903118706035,0.908329096215,0.925384859256,train:,0.583630421866,0.553810664537,0.766182281708,0.739173044615,0.586984467769,0.584181250848,0.843205421581,0.618380406002,0.756127819549,0.676389024828,0.753907577302,0.694623384279,10,0,10,(1, 1, 1, 0, 0, 0, 0, 0)
0.954366798851,0.977313309312,0.926954183577,0.922548341105,0.829294050061,0.939904101948,0.98226778814,0.879745094721,0.975515828619,0.923785061633,0.934720160684,0.957166765231,train:,0.548722519311,0.677934522225,0.786258763544,0.731426171365,0.601860687023,0.511870845204,0.755456785777,0.613323771698,0.716917293233,0.625917588333,0.765502888209,0.717106648141,10,0,10,(1, 1, 1, 0, 0, 0, 0, 0)
0.982106960663,0.99274956402,0.943736509141,0.969474100211,0.879706973261,0.973256037625,0.984783840321,0.889111871401,0.981174228098,0.952175644827,0.947621318444,0.972044738174,train:,0.58724499901,0.512199449916,0.781159974506,0.831855516147,0.535630036047,0.512277845611,0.80602006689,0.615070609003,0.660827067669,0.659456461453,0.778117567108,0.729927160962,10,0.25,10,(1, 1, 1, 0, 0, 0, 0, 0)
0.975221696662,0.993036521175,0.943114197491,0.969900500335,0.872942020913,0.960819898524,0.98645442924,0.889019521716,0.98419893268,0.94447338151,0.946599357011,0.966847385396,train:,0.702168746286,0.608109307071,0.729254302103,0.759753593429,0.557530216285,0.595984262651,0.789209646189,0.627427184466,0.643834586466,0.701053799224,0.722413353721,0.677192539262,10,0.25,10,(1, 1, 1, 0, 0, 0, 0, 0)
0.978495934285,0.991509483335,0.940241296208,0.969250027418,0.861139692436,0.971300891392,0.986554664575,0.900507318796,0.976761593415,0.946557034771,0.938867694523,0.962334396205,train:,0.588779956427,0.586194658859,0.781300191205,0.752100056001,0.654209075488,0.534391534392,0.784500968139,0.68601059135,0.696691729323,0.674496753776,0.723199116548,0.701654667172,10,0.25,10,(1, 1, 1, 0, 0, 0, 0, 0)
0.975392882988,0.987329311498,0.938478466767,0.960574533985,0.855553307524,0.973785605119,0.983101629914,0.878470165343,0.975560572117,0.937734408685,0.933369993621,0.959472567537,train:,0.532135076253,0.548664714755,0.763887826641,0.799094642524,0.532509011874,0.509700176367,0.786701284985,0.678876140041,0.727669172932,0.651430622166,0.729846245328,0.700517872932,10,1,10,(1, 1, 1, 0, 0, 0, 0, 0)
0.968165405876,0.990666574415,0.930668768062,0.953805077471,0.855541765066,0.954556005234,0.980954559981,0.876214902082,0.969884760144,0.929356789952,0.931956506635,0.951034013937,train:,0.522727272727,0.656286043829,0.781185468451,0.706598842636,0.579112330365,0.583842083842,0.771739130435,0.615456751986,0.663872180451,0.588789925288,0.731056744818,0.720453875626,10,1,10,(1, 1, 1, 0, 0, 0, 0, 0)
0.970770692646,0.990874363328,0.94056254116,0.970269227715,0.860298824351,0.961522090697,0.987039861704,0.890216037816,0.983130598999,0.947086207762,0.940702551114,0.962060041092,train:,0.574965339671,0.646437760625,0.769509241555,0.780847489266,0.604842557252,0.537511870845,0.735433902482,0.633881288614,0.693984962406,0.616325731624,0.741462793068,0.691528777736,10,1,10,(1, 1, 1, 0, 0, 0, 0, 0)
0.972101255515,0.991083704559,0.939967907647,0.96455489878,0.853541951724,0.969282454317,0.989768006043,0.880210369224,0.979621430328,0.946499263182,0.936225943167,0.967208162369,train:,0.65082194494,0.523112412386,0.713652007648,0.772773940638,0.564965012723,0.482431149098,0.733101566626,0.637099146808,0.702067669173,0.543505921503,0.638952599388,0.692055071365,10,2,10,(1, 1, 1, 0, 0, 0, 0, 0)
0.968821753076,0.993230117462,0.942528670978,0.964539771502,0.867454488911,0.97435419953,0.990629448851,0.908285848804,0.983757889623,0.968943802456,0.955145177896,0.976458197426,train:,0.607149930679,0.695146837015,0.765047801147,0.809781594176,0.570411895674,0.605073938407,0.826042950185,0.670160341277,0.733007518797,0.643992039411,0.709650016989,0.671382257589,10,2,10,(1, 1, 1, 0, 0, 0, 0, 0)
0.982022723589,0.99029934022,0.947120295253,0.968700718167,0.876840651087,0.973238643606,0.98226778814,0.876288865785,0.977190073027,0.94215218181,0.934697106548,0.958909377458,train:,0.553822539117,0.60216484784,0.803326959847,0.809688258354,0.634773907973,0.629561796228,0.755192747756,0.647984701383,0.702105263158,0.646080062641,0.706358307849,0.716243526588,10,2,10,(1, 1, 1, 0, 0, 0, 0, 0)
